X,Y,fid,handle,block,etype,space,layer,olinetype,linetype,color,ocolor,color24,transparency,lweight,linewidth,ltscale,visible,thickness,ext,height,text,angle,widthscale,oblique,style,textgen,alignh,alignv,interlin,icon_url
35.5257680841353,33.8888482070679,"48","5317","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"46",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5257917439381,33.888717829945,"49","5318","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"47",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5257452420916,33.8886105041515,"50","5319","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"48",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5260305643505,33.8886850184825,"51","5320","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"49",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5260507944903,33.8890453397863,"52","5321","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"50",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5260013332663,33.8891929950309,"53","5322","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"51",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5260779555706,33.8892818711211,"54","5323","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"52",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5260985892344,33.8894670089471,"55","5324","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"53",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5261252004976,33.8895315395085,"56","5325","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"54",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5260068413275,33.8897437802422,"57","5326","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"55",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5261015888064,33.8898485225391,"58","5327","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"56",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5260277712538,33.8899828066731,"59","5328","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"57",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5261021201612,33.8901750734093,"60","5329","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"58",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.52611666577,33.8904095194941,"61","5330","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"59",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5261228087912,33.8905824155019,"62","5331","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"60",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5261388237482,33.8907146466589,"63","5332","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"61",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5261770663197,33.8908905896394,"64","5333","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"62",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5261255944743,33.8910786182044,"65","5334","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"63",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5264368214988,33.8909643499645,"66","5335","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"64",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5264121117539,33.8907576448435,"67","5336","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"65",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5264240641339,33.8906261291306,"68","5337","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"66",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5263903831677,33.8904457118879,"69","5338","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"67",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5264030438006,33.8902863661797,"70","5339","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"68",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5263975981686,33.8901363630599,"71","5340","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"69",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5264180979202,33.8896275159545,"72","5341","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"70",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5263257790712,33.8889594785016,"73","5342","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"71",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5266596072408,33.88873899045,"74","5343","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"72",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5267446813813,33.8887989745922,"75","5344","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"2397",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5268126512408,33.8888027259579,"76","5345","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"2398",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.526636085547,33.889072787803,"77","5346","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"73",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5263119156026,33.8891594920715,"78","5347","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"2091",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5263520780994,33.8892372468258,"79","5348","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"1809",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5264843313347,33.8894033497973,"80","5349","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"1810",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5264955908299,33.8894952339359,"81","5350","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"4211",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
